application_id,applicant_name,age,annual_income,employment_length,sex,race,credit_score,debt_to_income_ratio,num_credit_lines,num_derogatory_marks,months_since_last_delinquency,loan_amount,loan_term,loan_purpose,interest_rate,avg_monthly_balance,num_overdrafts,num_late_fees,monthly_income_deposits,loan_status
APP008153,Applicant_8153,25,53922,22.0,Male,Black,607,0.37,18,0,,15696,36,car,20.32,45867,1,0,4165,0
APP008154,Applicant_8154,50,160892,,Female,Black,686,0.27,12,0,,20769,36,debt_consolidation,19.27,27949,0,0,17874,0
APP008155,Applicant_8155,32,183822,1.0,Female,Asian,422,0.12,9,2,,98148,60,home_improvement,5.78,42729,0,0,1813,1
APP008156,Applicant_8156,24,128122,19.0,Female,Asian,431,0.33,5,0,,49068,36,car,18.65,16232,1,0,8412,0
APP008157,Applicant_8157,44,122020,23.0,Male,White,535,0.33,1,0,,29739,36,education,6.85,27897,1,1,6962,0
APP008158,Applicant_8158,49,188862,24.0,Male,White,520,0.26,9,0,,40501,120,home_improvement,22.81,23414,0,0,16488,0
APP008159,Applicant_8159,29,108405,36.0,Female,Black,361,0.08,7,0,,92689,60,debt_consolidation,17.43,34073,0,0,11389,0
APP008160,Applicant_8160,24,136130,,Female,Asian,702,0.16,1,0,,77150,60,credit_card,22.37,49299,0,1,5928,0
APP008161,Applicant_8161,44,185493,23.0,Female,White,470,0.27,17,1,,77068,84,debt_consolidation,7.18,25868,1,0,11027,0
APP008162,Applicant_8162,34,88038,14.0,Female,White,775,0.2,3,0,,19847,36,education,15.94,18809,1,0,9685,0
APP008163,Applicant_8163,25,82325,11.0,Female,Asian,313,0.14,1,0,,6738,84,education,3.8,3686,0,0,4103,1
APP008164,Applicant_8164,38,45600,30.0,Male,White,569,0.32,13,0,,96708,60,education,5.5,25826,0,0,10145,0
APP008165,Applicant_8165,62,180466,30.0,Male,Hispanic,353,0.27,12,0,,65555,36,business,10.97,4543,0,0,18996,1
APP008166,Applicant_8166,39,187243,29.0,Male,Hispanic,712,0.42,17,0,,43931,84,debt_consolidation,9.58,47381,0,0,4589,1
APP008167,Applicant_8167,32,81526,19.0,Male,Asian,430,0.36,8,1,,76561,120,car,20.71,46567,0,0,7280,0
APP008168,Applicant_8168,38,33149,7.0,Female,Asian,816,0.14,15,1,,55841,60,credit_card,15.19,41496,1,0,11835,0
APP008169,Applicant_8169,37,181466,29.0,Male,White,600,0.43,17,0,,39059,36,credit_card,22.95,14767,0,0,11248,0
APP008170,Applicant_8170,50,165468,34.0,Male,Black,726,0.31,2,2,,89073,120,credit_card,23.98,24512,0,0,5126,0
APP008171,Applicant_8171,44,174396,20.0,Female,Other,415,0.11,10,0,,61317,60,business,22.23,15482,0,2,19883,0
APP008172,Applicant_8172,31,198270,39.0,Male,Hispanic,535,0.06,1,0,,13664,84,major_purchase,9.62,5335,1,0,16994,0
APP008173,Applicant_8173,55,132168,,Female,Hispanic,312,0.39,13,0,,69135,60,debt_consolidation,16.65,30798,0,1,4622,0
APP008174,Applicant_8174,43,129813,38.0,Male,Asian,517,0.39,12,1,,10395,120,credit_card,19.88,32851,0,0,12996,0
APP008175,Applicant_8175,37,111779,16.0,Female,Black,628,0.5,15,0,,28000,84,major_purchase,14.92,45590,0,1,8717,1
APP008176,Applicant_8176,21,182088,11.0,Female,Asian,367,0.47,10,0,,17846,60,car,10.67,42693,0,0,19896,1
APP008177,Applicant_8177,35,154266,17.0,Female,White,690,0.53,2,1,,39141,36,business,7.42,28988,0,0,15032,0
APP008178,Applicant_8178,52,52398,27.0,Male,Black,391,0.21,15,1,,51795,84,business,24.22,18558,0,0,6537,1
APP008179,Applicant_8179,29,24789,2.0,Male,White,403,0.28,10,0,,96143,60,major_purchase,7.93,21543,0,0,8014,1
APP008180,Applicant_8180,35,84967,14.0,Female,Hispanic,725,0.08,2,0,,75102,36,business,20.95,31404,1,0,8778,0
APP008181,Applicant_8181,48,118837,15.0,Male,Asian,603,0.28,13,0,,81880,120,car,6.36,40743,1,0,11133,0
APP008182,Applicant_8182,44,176049,21.0,Female,Asian,678,0.17,10,1,,73288,60,home_improvement,24.75,47167,0,0,7676,0
APP008183,Applicant_8183,55,121967,30.0,Female,Other,647,0.49,17,0,,84140,120,business,10.75,20649,1,0,18297,1
APP008184,Applicant_8184,42,151201,30.0,Female,Black,474,0.41,16,1,,81979,36,debt_consolidation,20.24,1872,0,0,5526,0
APP008185,Applicant_8185,47,79683,,Female,Hispanic,691,0.48,15,0,,57198,84,major_purchase,6.78,41466,0,0,19061,0
APP008186,Applicant_8186,39,65331,10.0,Female,Other,704,0.38,12,0,,24719,36,car,18.92,12934,0,0,11735,0
APP008187,Applicant_8187,65,54626,5.0,Female,Other,387,0.38,9,3,,31016,60,home_improvement,18.34,48761,0,0,2307,1
APP008188,Applicant_8188,32,199575,22.0,Female,Asian,548,0.18,12,0,,79340,60,education,11.66,46910,0,0,14245,0
APP008189,Applicant_8189,40,178621,8.0,Male,Black,665,0.42,12,0,,97286,60,credit_card,4.37,987,0,0,7417,0
APP008190,Applicant_8190,21,32342,15.0,Male,Asian,388,0.13,19,0,,32769,120,education,12.36,37979,1,0,14280,0
APP008191,Applicant_8191,41,56417,37.0,Male,Black,755,0.2,17,0,,83242,84,home_improvement,15.53,25435,0,0,12419,1
APP008192,Applicant_8192,69,72664,,Male,Other,714,0.15,16,1,,67616,60,credit_card,4.69,47761,1,1,7049,1
APP008193,Applicant_8193,65,28833,,Male,White,754,0.57,10,0,,75846,120,car,9.29,21206,2,0,16566,1
APP008194,Applicant_8194,21,80658,31.0,Male,Hispanic,810,0.54,10,0,92.0,74468,36,debt_consolidation,24.55,27803,0,0,2811,0
APP008195,Applicant_8195,30,180545,35.0,Female,Other,474,0.53,2,1,25.0,23727,60,home_improvement,23.28,28021,2,0,14019,0
APP008196,Applicant_8196,67,151809,8.0,Male,Asian,508,0.58,1,2,,60101,120,education,21.08,19929,0,0,6068,1
APP008197,Applicant_8197,52,114965,36.0,Female,Hispanic,612,0.39,16,0,,38435,60,education,6.73,43887,0,0,15770,0
APP008198,Applicant_8198,59,197719,30.0,Male,Other,670,0.54,10,1,,23274,120,business,12.22,8483,1,0,12846,0
APP008199,Applicant_8199,42,84054,,Female,Black,612,0.21,15,1,,61626,36,car,7.96,48734,0,0,7228,0
APP008200,Applicant_8200,38,21299,18.0,Male,Asian,803,0.26,15,0,,97481,60,car,8.13,6904,0,0,12665,0
APP008201,Applicant_8201,68,85875,1.0,Male,Other,385,0.31,6,0,,71800,60,car,22.43,43974,0,0,15911,0
APP008202,Applicant_8202,66,183992,31.0,Male,Black,565,0.1,17,0,,69238,36,credit_card,12.36,46856,0,0,5041,1
APP008203,Applicant_8203,52,193453,33.0,Male,Black,519,0.5,13,0,,25717,120,education,21.75,3164,0,0,6733,1
APP008204,Applicant_8204,47,134286,0.0,Male,Black,594,0.12,1,2,,44675,120,debt_consolidation,11.38,41251,0,0,10690,0
APP008205,Applicant_8205,48,118730,20.0,Female,Hispanic,805,0.49,18,1,,6376,120,home_improvement,4.66,3542,0,2,6085,1
APP008206,Applicant_8206,38,76298,2.0,Female,Asian,462,0.56,2,0,,53568,120,business,6.39,33171,0,0,13782,1
APP008207,Applicant_8207,59,175581,26.0,Male,Black,426,0.36,3,0,,82739,84,education,4.47,46438,0,0,11894,1
APP008208,Applicant_8208,69,141035,6.0,Female,Other,416,0.14,11,0,,75717,120,business,9.49,36316,0,0,1001,1
APP008209,Applicant_8209,49,193167,32.0,Female,Black,705,0.29,1,0,,18137,120,education,14.65,25138,0,0,4514,0
APP008210,Applicant_8210,38,129825,8.0,Female,Asian,655,0.13,6,1,,52059,120,credit_card,8.23,28715,1,0,15301,0
APP008211,Applicant_8211,64,135637,29.0,Female,Hispanic,521,0.12,16,0,,21477,84,education,15.93,23748,0,0,10875,0
APP008212,Applicant_8212,28,92618,17.0,Male,Black,675,0.47,15,0,,23149,36,debt_consolidation,9.83,12566,0,0,17911,0
APP008213,Applicant_8213,51,45532,25.0,Male,Other,613,0.27,9,0,,23067,84,debt_consolidation,13.96,15378,0,0,12235,0
APP008214,Applicant_8214,54,128197,19.0,Female,Asian,449,0.05,12,0,,27892,36,credit_card,10.24,1639,0,0,17357,0
APP008215,Applicant_8215,27,150860,37.0,Male,Black,535,0.08,10,0,,61987,36,home_improvement,16.37,42940,1,0,16639,0
APP008216,Applicant_8216,56,80285,30.0,Male,Hispanic,467,0.5,7,0,,62746,120,credit_card,17.17,8335,0,0,1727,0
APP008217,Applicant_8217,38,38866,7.0,Male,White,794,0.39,10,0,,84489,84,debt_consolidation,21.98,29581,0,0,18456,0
APP008218,Applicant_8218,58,158665,22.0,Male,Other,711,0.51,7,0,,28084,120,home_improvement,21.24,27049,0,0,17392,0
APP008219,Applicant_8219,29,29495,24.0,Female,Black,368,0.2,6,2,,49122,84,business,15.33,15871,0,0,3793,0
APP008220,Applicant_8220,29,27837,0.0,Female,Black,566,0.22,13,1,,78260,60,car,12.05,12311,0,0,4019,1
APP008221,Applicant_8221,66,169752,17.0,Female,White,449,0.39,11,0,,47301,60,car,8.04,18382,0,0,16631,1
APP008222,Applicant_8222,28,50346,18.0,Male,Asian,824,0.42,8,1,,49467,36,major_purchase,16.78,36581,0,0,10183,0
APP008223,Applicant_8223,55,128621,5.0,Female,White,681,0.06,5,0,,91444,60,major_purchase,15.23,4589,0,1,15072,1
APP008224,Applicant_8224,38,43412,16.0,Female,Asian,673,0.55,3,0,,69460,60,car,4.31,6531,0,1,1905,1
APP008225,Applicant_8225,25,138833,7.0,Female,Black,805,0.49,4,1,,43667,60,credit_card,4.3,1229,0,0,15639,0
APP008226,Applicant_8226,34,181876,8.0,Female,White,536,0.12,4,0,56.0,11654,60,major_purchase,6.73,22072,0,0,2410,0
APP008227,Applicant_8227,48,85206,36.0,Male,Black,624,0.06,9,1,,5823,60,education,18.92,19924,0,0,4476,0
APP008228,Applicant_8228,50,30934,26.0,Female,White,549,0.47,1,1,,35311,60,business,21.97,27561,0,0,19020,1
APP008229,Applicant_8229,24,50723,35.0,Male,Black,750,0.55,15,0,,59548,36,major_purchase,4.05,636,0,0,14407,0
APP008230,Applicant_8230,59,147968,5.0,Male,Black,721,0.23,13,0,,30760,120,home_improvement,21.09,9283,0,0,9957,0
APP008231,Applicant_8231,40,171477,5.0,Female,Black,515,0.23,5,1,,32479,84,credit_card,13.51,31775,0,0,3922,1
APP008232,Applicant_8232,45,169820,3.0,Male,Hispanic,320,0.33,18,2,,58839,36,credit_card,12.13,17921,0,0,14808,0
APP008233,Applicant_8233,48,197485,21.0,Male,White,604,0.42,5,0,,35806,120,credit_card,15.21,29886,0,0,17458,0
APP008234,Applicant_8234,32,173426,39.0,Female,Hispanic,652,0.41,11,0,,12825,84,home_improvement,23.65,3624,1,0,3807,0
APP008235,Applicant_8235,22,141988,26.0,Female,Black,744,0.46,3,1,,26513,36,major_purchase,15.73,5980,1,3,17010,0
APP008236,Applicant_8236,63,168460,36.0,Female,Other,565,0.11,4,0,,54695,84,business,5.75,22615,0,0,18408,0
APP008237,Applicant_8237,34,56523,1.0,Female,Asian,467,0.34,7,1,,34004,60,education,13.64,34979,0,1,1584,0
APP008238,Applicant_8238,42,121150,8.0,Female,White,357,0.33,4,1,,75098,120,home_improvement,24.52,29427,1,0,11776,1
APP008239,Applicant_8239,51,140950,10.0,Male,White,623,0.57,3,0,,43732,84,car,7.01,20649,0,1,9549,0
APP008240,Applicant_8240,43,186804,19.0,Female,Asian,565,0.56,10,1,,94838,36,education,13.44,8182,0,0,9617,1
APP008241,Applicant_8241,68,61646,38.0,Male,Hispanic,361,0.46,11,0,,67731,36,debt_consolidation,18.49,28266,0,0,9565,0
APP008242,Applicant_8242,40,172093,,Male,Asian,388,0.53,18,1,,30605,36,car,11.35,32647,0,0,16602,1
APP008243,Applicant_8243,58,72776,25.0,Female,Other,715,0.46,1,1,,47553,60,car,20.03,47849,0,0,6333,0
APP008244,Applicant_8244,24,39116,37.0,Male,Black,375,0.45,9,1,,38235,36,business,8.06,49106,0,0,15864,1
APP008245,Applicant_8245,35,132858,29.0,Male,Asian,704,0.17,17,1,,99313,60,major_purchase,5.51,2089,0,0,18264,0
APP008246,Applicant_8246,44,96620,35.0,Female,Asian,664,0.39,12,0,,44891,60,education,10.58,34274,2,1,5360,0
APP008247,Applicant_8247,45,195843,37.0,Female,Black,684,0.55,1,1,,65843,60,major_purchase,22.18,23667,0,0,11533,0
APP008248,Applicant_8248,21,179828,34.0,Male,White,308,0.46,7,0,,79679,36,debt_consolidation,18.86,49234,0,0,5213,0
APP008249,Applicant_8249,27,102604,,Male,Other,814,0.38,14,0,,93761,120,major_purchase,24.64,6174,0,0,19344,0
APP008250,Applicant_8250,51,114452,2.0,Male,Asian,668,0.19,9,0,,9296,120,education,10.59,901,0,2,16288,0
APP008251,Applicant_8251,32,153991,0.0,Male,Asian,608,0.42,12,1,,99970,84,credit_card,14.3,12469,1,0,2425,0
APP008252,Applicant_8252,62,43550,,Male,White,469,0.24,8,0,,60939,60,car,12.6,7523,0,0,6641,1
APP008253,Applicant_8253,25,187596,22.0,Female,Other,446,0.09,7,1,,46236,120,debt_consolidation,13.98,19788,1,0,15448,0
APP008254,Applicant_8254,64,90227,31.0,Female,Black,817,0.18,14,0,,20879,36,debt_consolidation,6.55,37561,1,0,12640,0
APP008255,Applicant_8255,62,43212,28.0,Female,Black,379,0.26,2,0,,93631,84,major_purchase,7.74,40140,0,1,9292,1
APP008256,Applicant_8256,58,60118,22.0,Female,Hispanic,751,0.6,2,0,,44202,84,debt_consolidation,14.26,41445,0,0,8761,0
APP008257,Applicant_8257,32,48602,35.0,Male,Other,765,0.47,17,0,,25116,36,debt_consolidation,24.32,657,0,0,16684,0
APP008258,Applicant_8258,59,37540,5.0,Female,Other,711,0.2,10,0,,25969,36,credit_card,23.81,34058,0,0,14685,0
APP008259,Applicant_8259,38,186901,16.0,Female,Asian,594,0.47,5,1,,32673,60,car,5.52,46102,0,1,1516,0
APP008260,Applicant_8260,22,91455,,Male,Hispanic,429,0.25,1,1,,85945,36,debt_consolidation,16.03,48543,0,0,8844,0
APP008261,Applicant_8261,30,42277,30.0,Male,Black,464,0.38,5,0,,63751,36,debt_consolidation,16.84,41381,0,0,5972,0
APP008262,Applicant_8262,35,139133,5.0,Male,Other,749,0.47,4,0,,44685,60,debt_consolidation,17.17,13195,1,0,11096,0
APP008263,Applicant_8263,50,168748,33.0,Female,Other,806,0.46,12,0,,25100,36,business,17.3,15764,1,0,16794,1
APP008264,Applicant_8264,64,193916,26.0,Female,White,368,0.13,14,1,,80161,60,home_improvement,4.82,5692,0,0,3265,1
APP008265,Applicant_8265,37,29752,35.0,Male,Black,799,0.5,11,0,,12066,120,business,14.41,25709,0,0,19791,0
APP008266,Applicant_8266,24,191742,24.0,Male,White,434,0.56,4,1,,37567,84,credit_card,3.55,13643,0,0,2454,1
APP008267,Applicant_8267,27,182550,9.0,Female,Hispanic,801,0.18,9,2,,17918,60,business,23.24,43872,0,0,3601,0
APP008268,Applicant_8268,61,177511,,Male,Other,644,0.23,3,1,,11587,84,car,3.86,25562,0,1,16566,0
APP008269,Applicant_8269,51,185819,38.0,Male,Hispanic,353,0.57,3,0,,98092,84,home_improvement,20.21,30032,0,0,11264,0
APP008270,Applicant_8270,59,145332,11.0,Male,White,631,0.59,3,1,,53148,120,debt_consolidation,8.66,40431,0,0,19670,0
APP008271,Applicant_8271,54,180882,10.0,Female,Black,719,0.3,7,1,,97340,84,major_purchase,16.11,27232,0,0,2650,1
APP008272,Applicant_8272,26,38302,2.0,Female,Other,612,0.07,1,0,,7592,120,debt_consolidation,13.21,10534,0,0,16858,0
APP008273,Applicant_8273,58,86236,21.0,Female,Black,437,0.56,13,0,,52207,120,credit_card,15.19,37985,1,0,2444,0
APP008274,Applicant_8274,65,84467,3.0,Male,Hispanic,654,0.06,4,0,,71267,60,debt_consolidation,16.43,32718,0,0,11402,0
APP008275,Applicant_8275,54,122350,7.0,Male,Asian,801,0.23,12,0,,11139,84,business,24.64,17263,0,0,18241,0
APP008276,Applicant_8276,64,185913,13.0,Female,Black,524,0.1,8,1,,23093,60,education,20.3,1664,0,0,10219,0
APP008277,Applicant_8277,35,195785,19.0,Male,Black,398,0.33,19,1,,92094,60,education,20.73,48473,0,0,4460,1
APP008278,Applicant_8278,34,23048,23.0,Male,Black,606,0.07,6,0,,13116,60,major_purchase,22.78,3426,0,2,16161,0
APP008279,Applicant_8279,26,184362,,Female,Other,690,0.17,10,0,,58059,60,education,23.08,7891,0,0,15138,1
APP008280,Applicant_8280,57,78906,27.0,Male,Hispanic,390,0.3,13,0,,37305,36,education,21.84,38419,0,0,16268,0
APP008281,Applicant_8281,52,96637,15.0,Male,Hispanic,673,0.09,3,0,,14363,60,home_improvement,19.61,18957,1,0,3464,0
APP008282,Applicant_8282,23,49778,31.0,Male,Other,503,0.31,9,0,17.0,21533,120,credit_card,3.52,48678,0,0,8827,1
APP008283,Applicant_8283,23,178497,11.0,Male,Black,416,0.2,10,0,,31872,84,home_improvement,16.43,44311,0,0,17977,0
APP008284,Applicant_8284,42,140918,15.0,Female,Black,365,0.2,13,1,,63548,120,major_purchase,4.92,36398,0,0,8131,0
APP008285,Applicant_8285,42,110036,18.0,Male,Asian,430,0.57,16,2,,59237,120,car,3.77,6363,1,0,12424,1
APP008286,Applicant_8286,30,163746,4.0,Female,Black,685,0.43,8,1,,38134,36,home_improvement,3.93,27111,0,0,3309,0
APP008287,Applicant_8287,23,184125,11.0,Female,White,391,0.56,11,2,,48426,36,business,23.59,9307,0,0,14173,1
APP008288,Applicant_8288,32,31957,28.0,Female,Black,376,0.37,2,1,,64652,120,education,9.67,10632,0,0,6961,0
APP008289,Applicant_8289,49,92644,4.0,Female,Asian,551,0.55,19,0,75.0,20363,36,home_improvement,15.74,33408,0,0,6210,1
APP008290,Applicant_8290,68,133294,16.0,Male,White,619,0.51,2,0,,56342,120,debt_consolidation,7.59,39976,0,0,15879,0
APP008291,Applicant_8291,37,37829,7.0,Male,Asian,353,0.6,6,1,,82564,60,credit_card,19.78,43153,0,0,18666,0
APP008292,Applicant_8292,27,25837,39.0,Female,Asian,444,0.33,16,0,,61928,36,education,20.87,38723,0,0,19662,1
APP008293,Applicant_8293,33,166104,39.0,Female,Hispanic,385,0.43,16,0,,39761,84,credit_card,11.11,20019,0,1,2995,1
APP008294,Applicant_8294,22,119770,,Female,Other,440,0.14,7,0,,12010,120,car,3.74,15757,0,0,18528,0
APP008295,Applicant_8295,24,46352,9.0,Female,Asian,344,0.57,11,1,,94828,36,business,17.17,33938,0,1,6618,1
APP008296,Applicant_8296,30,50215,19.0,Male,Black,416,0.27,16,0,,41959,36,car,22.3,20062,1,0,12934,1
APP008297,Applicant_8297,59,61247,15.0,Female,Hispanic,446,0.55,6,0,,49495,36,education,6.24,34654,1,0,13923,0
APP008298,Applicant_8298,44,149692,15.0,Female,White,320,0.11,5,0,,79832,120,home_improvement,18.59,45907,1,0,4555,0
APP008299,Applicant_8299,37,194120,2.0,Male,Other,835,0.33,9,0,,62328,84,car,9.23,21151,3,0,4233,1
APP008300,Applicant_8300,26,86714,,Female,Hispanic,457,0.05,3,0,,13494,60,credit_card,12.87,20307,0,0,6466,1
APP008301,Applicant_8301,39,55319,21.0,Male,Asian,775,0.28,8,0,,57825,60,credit_card,10.68,47117,0,1,9452,0
APP008302,Applicant_8302,25,139058,27.0,Male,Hispanic,347,0.1,8,0,,25747,60,home_improvement,22.99,43474,0,0,3274,1
APP008303,Applicant_8303,52,36025,35.0,Male,Black,718,0.3,17,1,,45357,120,home_improvement,9.95,41196,0,0,15154,0
APP008304,Applicant_8304,30,29780,3.0,Female,Black,409,0.36,6,1,,63918,84,major_purchase,24.13,14004,0,0,19405,0
APP008305,Applicant_8305,29,42706,37.0,Male,Black,828,0.52,12,0,,45920,36,business,5.98,12924,0,0,5429,1
APP008306,Applicant_8306,47,193988,23.0,Male,Other,603,0.21,6,0,,75572,84,education,23.35,34517,0,0,7989,1
APP008307,Applicant_8307,33,95503,18.0,Female,Hispanic,781,0.36,15,0,,65538,60,credit_card,17.71,35492,0,0,19769,0
APP008308,Applicant_8308,39,181928,10.0,Female,Hispanic,436,0.09,11,0,,35199,84,education,9.22,19835,0,0,14526,1
APP008309,Applicant_8309,41,123166,39.0,Female,Asian,376,0.55,10,2,,5496,120,car,4.06,9282,1,0,17978,1
APP008310,Applicant_8310,44,29179,39.0,Female,White,569,0.3,2,1,,97706,120,business,6.74,7231,0,0,2051,1
APP008311,Applicant_8311,58,189695,38.0,Male,Black,384,0.19,6,0,,29380,60,major_purchase,23.5,36486,0,0,14074,0
APP008312,Applicant_8312,24,168659,17.0,Female,White,767,0.3,19,1,,28940,84,debt_consolidation,14.23,41932,0,0,8970,0
APP008313,Applicant_8313,44,174805,11.0,Male,White,541,0.31,17,2,,83668,84,business,15.91,23365,0,1,4556,0
APP008314,Applicant_8314,55,119423,13.0,Male,Black,363,0.46,9,1,,10804,36,car,21.33,47544,0,0,12455,0
APP008315,Applicant_8315,23,143076,,Female,Black,539,0.59,2,0,,87725,120,debt_consolidation,16.92,7786,0,0,15187,0
APP008316,Applicant_8316,24,155047,11.0,Female,Asian,394,0.15,4,0,,65172,36,education,7.82,44973,0,0,6684,0
APP008317,Applicant_8317,57,95138,39.0,Female,Other,697,0.08,9,0,,62742,84,major_purchase,15.82,25242,2,0,4808,0
APP008318,Applicant_8318,60,196535,,Female,Black,348,0.41,8,0,,89306,84,credit_card,17.59,42589,0,0,9174,0
APP008319,Applicant_8319,68,193226,5.0,Male,White,752,0.54,4,0,,75654,36,education,8.61,37097,0,0,14356,0
APP008320,Applicant_8320,55,106706,23.0,Female,Asian,444,0.36,1,0,,56493,36,credit_card,23.53,42793,0,0,8479,0
APP008321,Applicant_8321,51,136905,32.0,Male,Hispanic,697,0.09,11,0,,43099,84,debt_consolidation,7.3,23536,0,0,18863,0
APP008322,Applicant_8322,64,48830,15.0,Male,Asian,602,0.28,11,0,,44251,84,credit_card,18.81,13116,0,1,9470,0
APP008323,Applicant_8323,45,130076,11.0,Female,Black,727,0.41,7,0,,27896,36,home_improvement,22.99,30480,2,0,14237,0
APP008324,Applicant_8324,60,197817,30.0,Female,Black,316,0.23,18,0,,32737,60,education,10.6,11793,0,2,15689,1
APP008325,Applicant_8325,33,50609,36.0,Female,Other,380,0.51,8,0,,75447,36,business,21.8,9027,1,0,7947,1
APP008326,Applicant_8326,24,37401,12.0,Male,Asian,483,0.17,15,0,,28120,120,major_purchase,16.2,46604,0,0,19355,1
APP008327,Applicant_8327,66,178801,7.0,Male,Black,766,0.25,10,0,,91109,120,car,10.05,5069,0,0,13981,0
APP008328,Applicant_8328,34,123480,37.0,Male,White,582,0.55,14,1,,46219,120,major_purchase,19.23,4430,1,0,14569,0
APP008329,Applicant_8329,33,138278,2.0,Female,White,370,0.37,2,0,,58333,60,education,12.38,45017,1,0,16806,0
APP008330,Applicant_8330,47,196239,19.0,Female,Asian,389,0.05,10,1,,69363,120,business,7.84,31505,1,0,1066,0
APP008331,Applicant_8331,26,77391,3.0,Female,Other,664,0.18,19,1,,18707,60,debt_consolidation,23.22,47259,0,0,10034,0
APP008332,Applicant_8332,37,146543,1.0,Female,Asian,502,0.46,15,1,,35738,84,education,14.34,49600,0,0,14335,1
APP008333,Applicant_8333,56,148886,35.0,Female,Other,530,0.08,2,0,,18152,120,education,20.55,4368,0,0,9370,0
APP008334,Applicant_8334,60,114583,22.0,Female,White,305,0.6,17,0,,46663,60,debt_consolidation,23.85,15063,0,0,3852,1
APP008335,Applicant_8335,69,157719,18.0,Female,Black,656,0.54,3,2,,25099,84,credit_card,19.28,7580,0,0,1269,0
APP008336,Applicant_8336,55,172178,,Male,Hispanic,748,0.17,4,0,,35081,36,debt_consolidation,13.6,2899,0,0,11394,0
APP008337,Applicant_8337,37,26015,7.0,Male,Black,445,0.54,5,1,,12871,84,car,21.93,5758,0,0,19822,1
APP008338,Applicant_8338,61,41506,,Male,White,354,0.43,12,0,,48643,84,major_purchase,16.16,24272,0,0,7017,0
APP008339,Applicant_8339,22,44067,17.0,Male,White,366,0.28,19,0,,85766,60,car,5.66,18069,0,0,8893,0
APP008340,Applicant_8340,33,150819,35.0,Female,Black,446,0.16,12,1,,85130,84,major_purchase,16.65,34498,0,0,19485,0
APP008341,Applicant_8341,22,22056,,Female,Black,531,0.16,5,0,,16975,84,business,3.62,16586,1,0,6456,0
APP008342,Applicant_8342,48,49328,0.0,Female,White,767,0.38,15,0,,25360,60,business,24.48,9237,1,0,9007,0
APP008343,Applicant_8343,63,97712,0.0,Male,Black,395,0.28,18,0,,73628,36,credit_card,14.7,47631,0,0,19329,0
APP008344,Applicant_8344,46,72832,35.0,Female,Hispanic,790,0.38,19,0,,98908,36,debt_consolidation,5.48,23727,0,0,12409,0
APP008345,Applicant_8345,42,62771,10.0,Male,Hispanic,547,0.23,3,0,,5695,36,major_purchase,9.94,16398,1,0,15499,0
APP008346,Applicant_8346,67,117421,17.0,Male,Asian,431,0.18,2,0,,32743,84,home_improvement,17.66,12449,0,0,11886,0
